UNIQUE_READS_PERCENT, POLICY, READ_WRITES, CACHE_SIZE, RAM_SIZE, HIT, MISS, RATIO,TIME ns
30.0,FIFO, 2001,30,1000,97 ,903, 0.097,17.506122589111328
30.0,LRU, 2001,30,1000,92 ,908, 0.092,20.19977569580078
30.0,LFU, 2001,30,1000,100 ,900, 0.1,15.635251998901367
30.0,FIFO, 2001,30,1000,93 ,907, 0.093,15.623092651367188
30.0,LRU, 2001,30,1000,106 ,894, 0.106,15.648365020751953
30.0,LFU, 2001,30,1000,117 ,883, 0.117,31.688928604125977
30.0,FIFO, 2001,30,1000,106 ,894, 0.106,15.649557113647461
30.0,LRU, 2001,30,1000,89 ,911, 0.089,31.278371810913086
30.0,LFU, 2001,30,1000,88 ,912, 0.088,31.24833106994629
30.0,FIFO, 2001,30,1000,89 ,911, 0.089,17.680644989013672
30.0,LRU, 2001,30,1000,102 ,898, 0.102,14.046430587768555
30.0,LFU, 2001,30,1000,100 ,900, 0.1,31.30197525024414
30.0,FIFO, 2001,30,1000,102 ,898, 0.102,15.625238418579102
30.0,LRU, 2001,30,1000,112 ,888, 0.112,15.600442886352539
30.0,LFU, 2001,30,1000,98 ,902, 0.098,23.694992065429688
30.0,FIFO, 2001,30,1000,112 ,888, 0.112,15.65861701965332
30.0,LRU, 2001,30,1000,101 ,899, 0.101,15.644550323486328
30.0,LFU, 2001,30,1000,110 ,890, 0.11,15.603065490722656
30.0,FIFO, 2001,30,1000,101 ,899, 0.101,15.640974044799805
30.0,LRU, 2001,30,1000,105 ,895, 0.105,31.7080020904541
30.0,LFU, 2001,30,1000,80 ,920, 0.08,156.77523612976074
30.0,FIFO, 2001,30,1000,104 ,896, 0.104,15.621185302734375
30.0,LRU, 2001,30,1000,99 ,901, 0.099,25.798797607421875
30.0,LFU, 2001,30,1000,105 ,895, 0.105,22.99356460571289
30.0,FIFO, 2001,30,1000,95 ,905, 0.095,15.63572883605957
30.0,LRU, 2001,30,1000,79 ,921, 0.079,24.38187599182129
30.0,LFU, 2001,30,1000,76 ,924, 0.076,26.230812072753906
30.0,FIFO, 2001,30,1000,79 ,921, 0.079,16.1588191986084
30.0,LRU, 2001,30,1000,94 ,906, 0.094,15.803098678588867
30.0,LFU, 2001,30,1000,86 ,914, 0.086,15.775680541992188
30.0,FIFO, 2001,30,1000,94 ,906, 0.094,15.326976776123047
30.0,LRU, 2001,30,1000,94 ,906, 0.094,28.859376907348633
30.0,LFU, 2001,30,1000,90 ,910, 0.09,15.651941299438477
30.0,FIFO, 2001,30,1000,94 ,906, 0.094,15.62809944152832
30.0,LRU, 2001,30,1000,99 ,901, 0.099,15.630483627319336
30.0,LFU, 2001,30,1000,93 ,907, 0.093,31.239032745361328
30.0,FIFO, 2001,30,1000,99 ,901, 0.099,19.19841766357422
30.0,LRU, 2001,30,1000,111 ,889, 0.111,12.513875961303711
30.0,LFU, 2001,30,1000,106 ,894, 0.106,15.677928924560547
30.0,FIFO, 2001,30,1000,111 ,889, 0.111,15.632390975952148
30.0,LRU, 2001,30,1000,96 ,904, 0.096,15.435218811035156
30.0,LFU, 2001,30,1000,105 ,895, 0.105,25.04444122314453
30.0,FIFO, 2001,30,1000,96 ,904, 0.096,6.512641906738281
30.0,LRU, 2001,30,1000,102 ,898, 0.102,15.416145324707031
30.0,LFU, 2001,30,1000,88 ,912, 0.088,15.622377395629883
30.0,FIFO, 2001,30,1000,102 ,898, 0.102,31.263351440429688
30.0,LRU, 2001,30,1000,95 ,905, 0.095,15.53034782409668
30.0,LFU, 2001,30,1000,104 ,896, 0.104,43.378591537475586
30.0,FIFO, 2001,30,1000,95 ,905, 0.095,22.421598434448242
30.0,LRU, 2001,30,1000,115 ,885, 0.115,21.99530601501465
30.0,LFU, 2001,30,1000,100 ,900, 0.1,16.733884811401367
30.0,FIFO, 2001,30,1000,117 ,883, 0.117,16.09516143798828
30.0,LRU, 2001,30,1000,82 ,918, 0.082,15.650033950805664
30.0,LFU, 2001,30,1000,105 ,895, 0.105,31.276464462280273
30.0,FIFO, 2001,30,1000,82 ,918, 0.082,15.625715255737305
30.0,LRU, 2001,30,1000,107 ,893, 0.107,16.079425811767578
30.0,LFU, 2001,30,1000,98 ,902, 0.098,15.67530632019043
30.0,FIFO, 2001,30,1000,107 ,893, 0.107,15.62952995300293
30.0,LRU, 2001,30,1000,89 ,911, 0.089,31.255483627319336
30.0,LFU, 2001,30,1000,101 ,899, 0.101,15.590190887451172
30.0,FIFO, 2001,30,1000,89 ,911, 0.089,20.186185836791992
30.0,LRU, 2001,30,1000,103 ,897, 0.103,11.54637336730957
30.0,LFU, 2001,30,1000,87 ,913, 0.087,31.302213668823242
30.0,FIFO, 2001,30,1000,104 ,896, 0.104,15.625476837158203
30.0,LRU, 2001,30,1000,86 ,914, 0.086,15.626192092895508
30.0,LFU, 2001,30,1000,93 ,907, 0.093,26.160240173339844
30.0,FIFO, 2001,30,1000,86 ,914, 0.086,21.17156982421875
30.0,LRU, 2001,30,1000,85 ,915, 0.085,15.658140182495117
30.0,LFU, 2001,30,1000,88 ,912, 0.088,15.625
30.0,FIFO, 2001,30,1000,85 ,915, 0.085,31.219959259033203
30.0,LRU, 2001,30,1000,106 ,894, 0.106,31.6770076751709
30.0,LFU, 2001,30,1000,101 ,899, 0.101,27.44317054748535
30.0,FIFO, 2001,30,1000,106 ,894, 0.106,33.81538391113281
30.0,LRU, 2001,30,1000,107 ,893, 0.107,13.11492919921875
30.0,LFU, 2001,30,1000,111 ,889, 0.111,31.681537628173828
30.0,FIFO, 2001,30,1000,108 ,892, 0.108,15.635013580322266
30.0,LRU, 2001,30,1000,117 ,883, 0.117,15.624284744262695
30.0,LFU, 2001,30,1000,112 ,888, 0.112,15.646219253540039
30.0,FIFO, 2001,30,1000,117 ,883, 0.117,15.604734420776367
30.0,LRU, 2001,30,1000,91 ,909, 0.091,15.676736831665039
30.0,LFU, 2001,30,1000,106 ,894, 0.106,15.624523162841797
30.0,FIFO, 2001,30,1000,91 ,909, 0.091,15.626907348632812
30.0,LRU, 2001,30,1000,116 ,884, 0.116,31.248807907104492
30.0,LFU, 2001,30,1000,119 ,881, 0.119,15.625476837158203
30.0,FIFO, 2001,30,1000,116 ,884, 0.116,16.06917381286621
30.0,LRU, 2001,30,1000,101 ,899, 0.101,15.677452087402344
30.0,LFU, 2001,30,1000,106 ,894, 0.106,15.625715255737305
30.0,FIFO, 2001,30,1000,101 ,899, 0.101,15.600442886352539
30.0,LRU, 2001,30,1000,94 ,906, 0.094,15.622377395629883
30.0,LFU, 2001,30,1000,98 ,902, 0.098,16.045331954956055
30.0,FIFO, 2001,30,1000,94 ,906, 0.094,15.653371810913086
30.0,LRU, 2001,30,1000,96 ,904, 0.096,31.271934509277344
30.0,LFU, 2001,30,1000,86 ,914, 0.086,15.625476837158203
30.0,FIFO, 2001,30,1000,96 ,904, 0.096,15.611410140991211
30.0,LRU, 2001,30,1000,88 ,912, 0.088,62.84499168395996
30.0,LFU, 2001,30,1000,101 ,899, 0.101,30.45964241027832
30.0,FIFO, 2001,30,1000,89 ,911, 0.089,19.927263259887695
30.0,LRU, 2001,30,1000,98 ,902, 0.098,21.5914249420166
30.0,LFU, 2001,30,1000,96 ,904, 0.096,82.75699615478516
30.0,FIFO, 2001,30,1000,97 ,903, 0.097,31.304359436035156
30.0,LRU, 2001,30,1000,96 ,904, 0.096,33.34808349609375
30.0,LFU, 2001,30,1000,116 ,884, 0.116,22.100210189819336
30.0,FIFO, 2001,30,1000,97 ,903, 0.097,10.726451873779297
30.0,LRU, 2001,30,1000,101 ,899, 0.101,29.196739196777344
30.0,LFU, 2001,30,1000,106 ,894, 0.106,21.032094955444336
30.0,FIFO, 2001,30,1000,102 ,898, 0.102,16.999006271362305
30.0,LRU, 2001,30,1000,111 ,889, 0.111,14.192819595336914
30.0,LFU, 2001,30,1000,102 ,898, 0.102,15.596389770507812
30.0,FIFO, 2001,30,1000,111 ,889, 0.111,15.676259994506836
30.0,LRU, 2001,30,1000,108 ,892, 0.108,15.629053115844727
30.0,LFU, 2001,30,1000,82 ,918, 0.082,31.245946884155273
30.0,FIFO, 2001,30,1000,108 ,892, 0.108,15.624761581420898
30.0,LRU, 2001,30,1000,94 ,906, 0.094,16.671419143676758
30.0,LFU, 2001,30,1000,82 ,918, 0.082,15.046834945678711
30.0,FIFO, 2001,30,1000,92 ,908, 0.092,15.68150520324707
30.0,LRU, 2001,30,1000,95 ,905, 0.095,31.246423721313477
30.0,LFU, 2001,30,1000,97 ,903, 0.097,15.624523162841797
30.0,FIFO, 2001,30,1000,95 ,905, 0.095,22.63355255126953
30.0,LRU, 2001,30,1000,87 ,913, 0.087,9.065866470336914
30.0,LFU, 2001,30,1000,83 ,917, 0.083,31.30316734313965
30.0,FIFO, 2001,30,1000,87 ,913, 0.087,15.593290328979492
30.0,LRU, 2001,30,1000,116 ,884, 0.116,15.625238418579102
30.0,LFU, 2001,30,1000,90 ,910, 0.09,15.637397766113281
30.0,FIFO, 2001,30,1000,116 ,884, 0.116,3.049612045288086
30.0,LRU, 2001,30,1000,120 ,880, 0.12,31.301498413085938
30.0,LFU, 2001,30,1000,114 ,886, 0.114,15.624523162841797
30.0,FIFO, 2001,30,1000,120 ,880, 0.12,15.627145767211914
30.0,LRU, 2001,30,1000,103 ,897, 0.103,15.609025955200195
30.0,LFU, 2001,30,1000,113 ,887, 0.113,33.69784355163574
30.0,FIFO, 2001,30,1000,103 ,897, 0.103,8.681058883666992
30.0,LRU, 2001,30,1000,96 ,904, 0.096,28.226852416992188
30.0,LFU, 2001,30,1000,71 ,929, 0.071,19.080638885498047
30.0,FIFO, 2001,30,1000,97 ,903, 0.097,15.624761581420898
30.0,LRU, 2001,30,1000,86 ,914, 0.086,16.10255241394043
30.0,LFU, 2001,30,1000,96 ,904, 0.096,15.676498413085938
30.0,FIFO, 2001,30,1000,86 ,914, 0.086,15.605449676513672
30.0,LRU, 2001,30,1000,100 ,900, 0.1,31.246185302734375
30.0,LFU, 2001,30,1000,112 ,888, 0.112,15.625953674316406
30.0,FIFO, 2001,30,1000,100 ,900, 0.1,17.659902572631836
30.0,LRU, 2001,30,1000,89 ,911, 0.089,14.02902603149414
30.0,LFU, 2001,30,1000,116 ,884, 0.116,47.281503677368164
30.0,FIFO, 2001,30,1000,89 ,911, 0.089,15.584230422973633
30.0,LRU, 2001,30,1000,92 ,908, 0.092,31.663894653320312
30.0,LFU, 2001,30,1000,108 ,892, 0.108,15.661478042602539
30.0,FIFO, 2001,30,1000,92 ,908, 0.092,15.618085861206055
30.0,LRU, 2001,30,1000,87 ,913, 0.087,31.27288818359375
30.0,LFU, 2001,30,1000,90 ,910, 0.09,15.624523162841797
30.0,FIFO, 2001,30,1000,87 ,913, 0.087,16.093015670776367
30.0,LRU, 2001,30,1000,104 ,896, 0.104,15.65408706665039
30.0,LFU, 2001,30,1000,100 ,900, 0.1,31.457185745239258
30.0,FIFO, 2001,30,1000,104 ,896, 0.104,15.630483627319336
30.0,LRU, 2001,30,1000,113 ,887, 0.113,15.616178512573242
30.0,LFU, 2001,30,1000,97 ,903, 0.097,31.445741653442383
30.0,FIFO, 2001,30,1000,113 ,887, 0.113,15.672683715820312
30.0,LRU, 2001,30,1000,89 ,911, 0.089,27.919292449951172
30.0,LFU, 2001,30,1000,97 ,903, 0.097,19.997596740722656
30.0,FIFO, 2001,30,1000,88 ,912, 0.088,11.117935180664062
30.0,LRU, 2001,30,1000,82 ,918, 0.082,15.544891357421875
30.0,LFU, 2001,30,1000,96 ,904, 0.096,15.66457748413086
30.0,FIFO, 2001,30,1000,82 ,918, 0.082,15.61594009399414
30.0,LRU, 2001,30,1000,96 ,904, 0.096,15.627384185791016
30.0,LFU, 2001,30,1000,103 ,897, 0.103,33.765316009521484
30.0,FIFO, 2001,30,1000,96 ,904, 0.096,13.517141342163086
30.0,LRU, 2001,30,1000,113 ,887, 0.113,15.651702880859375
30.0,LFU, 2001,30,1000,109 ,891, 0.109,31.253576278686523
30.0,FIFO, 2001,30,1000,113 ,887, 0.113,15.618562698364258
30.0,LRU, 2001,30,1000,87 ,913, 0.087,24.38044548034668
30.0,LFU, 2001,30,1000,95 ,905, 0.095,22.723913192749023
30.0,FIFO, 2001,30,1000,88 ,912, 0.088,15.607833862304688
30.0,LRU, 2001,30,1000,110 ,890, 0.11,15.609264373779297
30.0,LFU, 2001,30,1000,100 ,900, 0.1,15.834331512451172
30.0,FIFO, 2001,30,1000,110 ,890, 0.11,16.04747772216797
30.0,LRU, 2001,30,1000,82 ,918, 0.082,15.656709671020508
30.0,LFU, 2001,30,1000,76 ,924, 0.076,31.23641014099121
30.0,FIFO, 2001,30,1000,82 ,918, 0.082,15.636920928955078
30.0,LRU, 2001,30,1000,91 ,909, 0.091,15.620946884155273
30.0,LFU, 2001,30,1000,78 ,922, 0.078,20.680904388427734
30.0,FIFO, 2001,30,1000,91 ,909, 0.091,15.65694808959961
30.0,LRU, 2001,30,1000,99 ,901, 0.099,15.624523162841797
30.0,LFU, 2001,30,1000,99 ,901, 0.099,45.02582550048828
30.0,FIFO, 2001,30,1000,99 ,901, 0.099,19.167661666870117
30.0,LRU, 2001,30,1000,84 ,916, 0.084,18.998146057128906
30.0,LFU, 2001,30,1000,88 ,912, 0.088,9.075164794921875
30.0,FIFO, 2001,30,1000,83 ,917, 0.083,15.627622604370117
30.0,LRU, 2001,30,1000,107 ,893, 0.107,31.278371810913086
30.0,LFU, 2001,30,1000,103 ,897, 0.103,31.1734676361084
30.0,FIFO, 2001,30,1000,107 ,893, 0.107,15.651464462280273
30.0,LRU, 2001,30,1000,96 ,904, 0.096,31.217575073242188
30.0,LFU, 2001,30,1000,92 ,908, 0.092,15.657901763916016
30.0,FIFO, 2001,30,1000,96 ,904, 0.096,15.756368637084961
30.0,LRU, 2001,30,1000,109 ,891, 0.109,31.276464462280273
30.0,LFU, 2001,30,1000,107 ,893, 0.107,15.634775161743164
30.0,FIFO, 2001,30,1000,109 ,891, 0.109,31.238555908203125
30.0,LRU, 2001,30,1000,99 ,901, 0.099,16.046762466430664
30.0,LFU, 2001,30,1000,97 ,903, 0.097,31.30316734313965
30.0,FIFO, 2001,30,1000,99 ,901, 0.099,31.23641014099121
30.0,LRU, 2001,30,1000,96 ,904, 0.096,34.76977348327637
30.0,LFU, 2001,30,1000,90 ,910, 0.09,28.186798095703125
30.0,FIFO, 2001,30,1000,96 ,904, 0.096,15.623092651367188
30.0,LRU, 2001,30,1000,82 ,918, 0.082,91.76325798034668
30.0,LFU, 2001,30,1000,89 ,911, 0.089,48.93159866333008
30.0,FIFO, 2001,30,1000,82 ,918, 0.082,15.689611434936523
30.0,LRU, 2001,30,1000,93 ,907, 0.093,31.209707260131836
30.0,LFU, 2001,30,1000,86 ,914, 0.086,31.236648559570312
30.0,FIFO, 2001,30,1000,93 ,907, 0.093,19.1652774810791
30.0,LRU, 2001,30,1000,101 ,899, 0.101,33.88357162475586
30.0,LFU, 2001,30,1000,111 ,889, 0.111,26.49664878845215
30.0,FIFO, 2001,30,1000,102 ,898, 0.102,19.983530044555664
30.0,LRU, 2001,30,1000,87 ,913, 0.087,18.683671951293945
30.0,LFU, 2001,30,1000,81 ,919, 0.081,15.664100646972656
30.0,FIFO, 2001,30,1000,87 ,913, 0.087,15.616178512573242
30.0,LRU, 2001,30,1000,86 ,914, 0.086,15.651226043701172
30.0,LFU, 2001,30,1000,106 ,894, 0.106,31.2497615814209
30.0,FIFO, 2001,30,1000,86 ,914, 0.086,20.178556442260742
30.0,LRU, 2001,30,1000,88 ,912, 0.088,11.554956436157227
30.0,LFU, 2001,30,1000,96 ,904, 0.096,15.700578689575195
30.0,FIFO, 2001,30,1000,88 ,912, 0.088,20.816564559936523
30.0,LRU, 2001,30,1000,105 ,895, 0.105,32.08589553833008
30.0,LFU, 2001,30,1000,104 ,896, 0.104,29.97112274169922
30.0,FIFO, 2001,30,1000,105 ,895, 0.105,27.13775634765625
30.0,LRU, 2001,30,1000,102 ,898, 0.102,32.158613204956055
30.0,LFU, 2001,30,1000,114 ,886, 0.114,36.037445068359375
30.0,FIFO, 2001,30,1000,102 ,898, 0.102,37.89854049682617
30.0,LRU, 2001,30,1000,101 ,899, 0.101,37.76288032531738
30.0,LFU, 2001,30,1000,97 ,903, 0.097,42.63448715209961
30.0,FIFO, 2001,30,1000,101 ,899, 0.101,23.81443977355957
30.0,LRU, 2001,30,1000,78 ,922, 0.078,18.345355987548828
30.0,LFU, 2001,30,1000,88 ,912, 0.088,15.024662017822266
30.0,FIFO, 2001,30,1000,78 ,922, 0.078,15.65694808959961
30.0,LRU, 2001,30,1000,107 ,893, 0.107,31.249284744262695
30.0,LFU, 2001,30,1000,100 ,900, 0.1,15.625476837158203
30.0,FIFO, 2001,30,1000,107 ,893, 0.107,21.141767501831055
30.0,LRU, 2001,30,1000,112 ,888, 0.112,10.527372360229492
30.0,LFU, 2001,30,1000,100 ,900, 0.1,31.278610229492188
30.0,FIFO, 2001,30,1000,112 ,888, 0.112,15.61880111694336
30.0,LRU, 2001,30,1000,98 ,902, 0.098,15.655755996704102
30.0,LFU, 2001,30,1000,100 ,900, 0.1,15.606164932250977
30.0,FIFO, 2001,30,1000,98 ,902, 0.098,16.069889068603516
30.0,LRU, 2001,30,1000,113 ,887, 0.113,15.677452087402344
30.0,LFU, 2001,30,1000,107 ,893, 0.107,15.623807907104492
30.0,FIFO, 2001,30,1000,113 ,887, 0.113,15.600204467773438
30.0,LRU, 2001,30,1000,89 ,911, 0.089,33.286094665527344
30.0,LFU, 2001,30,1000,94 ,906, 0.094,14.028787612915039
30.0,FIFO, 2001,30,1000,89 ,911, 0.089,15.679121017456055
30.0,LRU, 2001,30,1000,93 ,907, 0.093,31.228303909301758
30.0,LFU, 2001,30,1000,99 ,901, 0.099,15.617847442626953
30.0,FIFO, 2001,30,1000,93 ,907, 0.093,35.15815734863281
30.0,LRU, 2001,30,1000,96 ,904, 0.096,24.120330810546875
30.0,LFU, 2001,30,1000,100 ,900, 0.1,19.977807998657227
30.0,FIFO, 2001,30,1000,95 ,905, 0.095,8.087158203125
30.0,LRU, 2001,30,1000,88 ,912, 0.088,15.645265579223633
30.0,LFU, 2001,30,1000,96 ,904, 0.096,31.694412231445312
30.0,FIFO, 2001,30,1000,88 ,912, 0.088,15.664815902709961
30.0,LRU, 2001,30,1000,99 ,901, 0.099,15.637874603271484
30.0,LFU, 2001,30,1000,90 ,910, 0.09,31.249046325683594
30.0,FIFO, 2001,30,1000,99 ,901, 0.099,22.674560546875
30.0,LRU, 2001,30,1000,103 ,897, 0.103,9.05466079711914
30.0,LFU, 2001,30,1000,100 ,900, 0.1,31.302213668823242
30.0,FIFO, 2001,30,1000,103 ,897, 0.103,15.601396560668945
30.0,LRU, 2001,30,1000,81 ,919, 0.081,15.625715255737305
30.0,LFU, 2001,30,1000,93 ,907, 0.093,28.87892723083496
30.0,FIFO, 2001,30,1000,81 ,919, 0.081,18.7075138092041
30.0,LRU, 2001,30,1000,92 ,908, 0.092,15.629053115844727
30.0,LFU, 2001,30,1000,94 ,906, 0.094,15.631675720214844
30.0,FIFO, 2001,30,1000,92 ,908, 0.092,15.642166137695312
30.0,LRU, 2001,30,1000,126 ,874, 0.126,31.2502384185791
30.0,LFU, 2001,30,1000,101 ,899, 0.101,16.066551208496094
30.0,FIFO, 2001,30,1000,126 ,874, 0.126,15.677690505981445
30.0,LRU, 2001,30,1000,79 ,921, 0.079,15.625715255737305
30.0,LFU, 2001,30,1000,101 ,899, 0.101,31.248807907104492
30.0,FIFO, 2001,30,1000,79 ,921, 0.079,31.973838806152344
30.0,LRU, 2001,30,1000,101 ,899, 0.101,23.00882339477539
30.0,LFU, 2001,30,1000,102 ,898, 0.102,20.029067993164062
30.0,FIFO, 2001,30,1000,102 ,898, 0.102,14.074087142944336
30.0,LRU, 2001,30,1000,90 ,910, 0.09,15.628576278686523
30.0,LFU, 2001,30,1000,91 ,909, 0.091,31.688213348388672
30.0,FIFO, 2001,30,1000,90 ,910, 0.09,15.656471252441406
30.0,LRU, 2001,30,1000,81 ,919, 0.081,31.250953674316406
30.0,LFU, 2001,30,1000,86 ,914, 0.086,15.620231628417969
30.0,FIFO, 2001,30,1000,81 ,919, 0.081,31.682968139648438
30.0,LRU, 2001,30,1000,111 ,889, 0.111,15.645503997802734
30.0,LFU, 2001,30,1000,99 ,901, 0.099,15.657663345336914
30.0,FIFO, 2001,30,1000,111 ,889, 0.111,15.624046325683594
30.0,LRU, 2001,40,1000,153 ,847, 0.153,31.249284744262695
30.0,LFU, 2001,40,1000,142 ,858, 0.142,16.092300415039062
30.0,FIFO, 2001,40,1000,153 ,847, 0.153,31.275033950805664
30.0,LRU, 2001,40,1000,121 ,879, 0.121,15.65098762512207
30.0,LFU, 2001,40,1000,117 ,883, 0.117,15.598773956298828
30.0,FIFO, 2001,40,1000,121 ,879, 0.121,34.82222557067871
30.0,LRU, 2001,40,1000,122 ,878, 0.122,12.546300888061523
30.0,LFU, 2001,40,1000,132 ,868, 0.132,31.301259994506836
30.0,FIFO, 2001,40,1000,122 ,878, 0.122,15.625953674316406
30.0,LRU, 2001,40,1000,126 ,874, 0.126,15.604972839355469
30.0,LFU, 2001,40,1000,139 ,861, 0.139,42.2976016998291
30.0,FIFO, 2001,40,1000,126 ,874, 0.126,124.83382225036621
30.0,LRU, 2001,40,1000,128 ,872, 0.128,62.93988227844238
30.0,LFU, 2001,40,1000,153 ,847, 0.153,15.657663345336914
30.0,FIFO, 2001,40,1000,129 ,871, 0.129,31.250715255737305
30.0,LRU, 2001,40,1000,144 ,856, 0.144,15.643119812011719
30.0,LFU, 2001,40,1000,132 ,868, 0.132,34.767866134643555
30.0,FIFO, 2001,40,1000,144 ,856, 0.144,20.051002502441406
30.0,LRU, 2001,40,1000,133 ,867, 0.133,20.03169059753418
30.0,LFU, 2001,40,1000,128 ,872, 0.128,18.77117156982422
30.0,FIFO, 2001,40,1000,133 ,867, 0.133,15.844106674194336
30.0,LRU, 2001,40,1000,132 ,868, 0.132,18.6767578125
30.0,LFU, 2001,40,1000,132 ,868, 0.132,15.928030014038086
30.0,FIFO, 2001,40,1000,132 ,868, 0.132,15.372753143310547
30.0,LRU, 2001,40,1000,139 ,861, 0.139,15.816688537597656
30.0,LFU, 2001,40,1000,135 ,865, 0.135,31.250476837158203
30.0,FIFO, 2001,40,1000,138 ,862, 0.138,16.09492301940918
30.0,LRU, 2001,40,1000,122 ,878, 0.122,15.646219253540039
30.0,LFU, 2001,40,1000,128 ,872, 0.128,31.464815139770508
30.0,FIFO, 2001,40,1000,122 ,878, 0.122,15.424489974975586
30.0,LRU, 2001,40,1000,149 ,851, 0.149,15.823125839233398
30.0,LFU, 2001,40,1000,128 ,872, 0.128,17.72451400756836
30.0,FIFO, 2001,40,1000,149 ,851, 0.149,15.625476837158203
30.0,LRU, 2001,40,1000,156 ,844, 0.156,15.590429306030273
30.0,LFU, 2001,40,1000,147 ,853, 0.147,31.284093856811523
30.0,FIFO, 2001,40,1000,156 ,844, 0.156,20.128488540649414
30.0,LRU, 2001,40,1000,119 ,881, 0.119,15.64645767211914
30.0,LFU, 2001,40,1000,122 ,878, 0.122,31.477689743041992
30.0,FIFO, 2001,40,1000,119 ,881, 0.119,28.138160705566406
30.0,LRU, 2001,40,1000,117 ,883, 0.117,23.48017692565918
30.0,LFU, 2001,40,1000,118 ,882, 0.118,19.813060760498047
30.0,FIFO, 2001,40,1000,119 ,881, 0.119,15.240192413330078
30.0,LRU, 2001,40,1000,137 ,863, 0.137,15.66171646118164
30.0,LFU, 2001,40,1000,130 ,870, 0.13,21.53921127319336
30.0,FIFO, 2001,40,1000,137 ,863, 0.137,10.520458221435547
30.0,LRU, 2001,40,1000,140 ,860, 0.14,15.873908996582031
30.0,LFU, 2001,40,1000,125 ,875, 0.125,31.032085418701172
30.0,FIFO, 2001,40,1000,140 ,860, 0.14,15.617847442626953
30.0,LRU, 2001,40,1000,122 ,878, 0.122,31.746625900268555
30.0,LFU, 2001,40,1000,140 ,860, 0.14,15.651226043701172
30.0,FIFO, 2001,40,1000,122 ,878, 0.122,15.650510787963867
30.0,LRU, 2001,40,1000,143 ,857, 0.143,31.249523162841797
30.0,LFU, 2001,40,1000,144 ,856, 0.144,15.599727630615234
30.0,FIFO, 2001,40,1000,143 ,857, 0.143,31.682968139648438
30.0,LRU, 2001,40,1000,144 ,856, 0.144,15.650272369384766
30.0,LFU, 2001,40,1000,128 ,872, 0.128,15.635251998901367
30.0,FIFO, 2001,40,1000,143 ,857, 0.143,15.598535537719727
30.0,LRU, 2001,40,1000,114 ,886, 0.114,23.193836212158203
30.0,LFU, 2001,40,1000,112 ,888, 0.112,24.208545684814453
30.0,FIFO, 2001,40,1000,114 ,886, 0.114,15.594005584716797
30.0,LRU, 2001,40,1000,133 ,867, 0.133,31.266212463378906
30.0,LFU, 2001,40,1000,134 ,866, 0.134,38.82718086242676
30.0,FIFO, 2001,40,1000,133 ,867, 0.133,23.157596588134766
30.0,LRU, 2001,40,1000,133 ,867, 0.133,16.073942184448242
30.0,LFU, 2001,40,1000,143 ,857, 0.143,15.656232833862305
30.0,FIFO, 2001,40,1000,133 ,867, 0.133,31.249284744262695
30.0,LRU, 2001,40,1000,122 ,878, 0.122,16.045093536376953
30.0,LFU, 2001,40,1000,121 ,879, 0.121,15.655755996704102
30.0,FIFO, 2001,40,1000,122 ,878, 0.122,15.655994415283203
30.0,LRU, 2001,40,1000,140 ,860, 0.14,15.599727630615234
30.0,LFU, 2001,40,1000,144 ,856, 0.144,24.644851684570312
30.0,FIFO, 2001,40,1000,140 ,860, 0.14,22.707700729370117
30.0,LRU, 2001,40,1000,132 ,868, 0.132,15.607118606567383
30.0,LFU, 2001,40,1000,125 ,875, 0.125,31.267881393432617
30.0,FIFO, 2001,40,1000,132 ,868, 0.132,15.62643051147461
30.0,LRU, 2001,40,1000,120 ,880, 0.12,16.09349250793457
30.0,LFU, 2001,40,1000,132 ,868, 0.132,31.300783157348633
30.0,FIFO, 2001,40,1000,120 ,880, 0.12,15.592575073242188
30.0,LRU, 2001,40,1000,154 ,846, 0.154,15.649080276489258
30.0,LFU, 2001,40,1000,135 ,865, 0.135,36.26251220703125
30.0,FIFO, 2001,40,1000,154 ,846, 0.154,11.048078536987305
30.0,LRU, 2001,40,1000,133 ,867, 0.133,65.02175331115723
30.0,LFU, 2001,40,1000,133 ,867, 0.133,29.660463333129883
30.0,FIFO, 2001,40,1000,133 ,867, 0.133,44.913291931152344
30.0,LRU, 2001,40,1000,147 ,853, 0.147,30.079126358032227
30.0,LFU, 2001,40,1000,141 ,859, 0.141,26.62038803100586
30.0,FIFO, 2001,40,1000,146 ,854, 0.146,15.677690505981445
30.0,LRU, 2001,40,1000,137 ,863, 0.137,15.624523162841797
30.0,LFU, 2001,40,1000,130 ,870, 0.13,31.264066696166992
30.0,FIFO, 2001,40,1000,137 ,863, 0.137,15.922784805297852
30.0,LRU, 2001,40,1000,135 ,865, 0.135,16.086101531982422
30.0,LFU, 2001,40,1000,117 ,883, 0.117,31.301259994506836
30.0,FIFO, 2001,40,1000,134 ,866, 0.134,15.625238418579102
30.0,LRU, 2001,40,1000,144 ,856, 0.144,15.81573486328125
30.0,LFU, 2001,40,1000,129 ,871, 0.129,31.21328353881836
30.0,FIFO, 2001,40,1000,144 ,856, 0.144,15.863656997680664
30.0,LRU, 2001,40,1000,115 ,885, 0.115,15.621185302734375
30.0,LFU, 2001,40,1000,111 ,889, 0.111,31.301021575927734
30.0,FIFO, 2001,40,1000,115 ,885, 0.115,15.392065048217773
30.0,LRU, 2001,40,1000,117 ,883, 0.117,20.69258689880371
