UNIQUE_READS_PERCENT, POLICY, READ_WRITES, CACHE_SIZE, RAM_SIZE, HIT, MISS, RATIO,TIME ns
50.0,LRU, 2001,20,1000,39 ,961, 0.039,9.044170379638672
50.0,LFU, 2001,20,1000,37 ,963, 0.037,30.725955963134766
50.0,FIFO, 2001,20,1000,39 ,961, 0.039,15.625476837158203
50.0,LRU, 2001,20,1000,38 ,962, 0.038,15.624284744262695
50.0,LFU, 2001,20,1000,40 ,960, 0.04,15.628337860107422
50.0,FIFO, 2001,20,1000,38 ,962, 0.038,31.222820281982422
50.0,LRU, 2001,30,1000,70 ,930, 0.07,15.648841857910156
50.0,LFU, 2001,30,1000,65 ,935, 0.065,15.625
50.0,FIFO, 2001,30,1000,70 ,930, 0.07,15.642642974853516
50.0,LRU, 2001,30,1000,68 ,932, 0.068,15.594959259033203
50.0,LFU, 2001,30,1000,63 ,937, 0.063,15.656232833862305
50.0,FIFO, 2001,30,1000,68 ,932, 0.068,15.625238418579102
50.0,LRU, 2001,30,1000,61 ,939, 0.061,15.595674514770508
50.0,LFU, 2001,30,1000,68 ,932, 0.068,15.65408706665039
50.0,FIFO, 2001,30,1000,61 ,939, 0.061,31.24094009399414
50.0,LRU, 2001,30,1000,59 ,941, 0.059,32.57322311401367
50.0,LFU, 2001,30,1000,62 ,938, 0.062,21.590232849121094
50.0,FIFO, 2001,30,1000,59 ,941, 0.059,23.993968963623047
50.0,LRU, 2001,30,1000,68 ,932, 0.068,8.114814758300781
50.0,LFU, 2001,30,1000,71 ,929, 0.071,31.266450881958008
50.0,FIFO, 2001,30,1000,68 ,932, 0.068,15.615701675415039
50.0,LRU, 2001,30,1000,66 ,934, 0.066,31.24380111694336
50.0,LFU, 2001,30,1000,74 ,926, 0.074,15.655994415283203
50.0,FIFO, 2001,30,1000,66 ,934, 0.066,17.623186111450195
50.0,LRU, 2001,30,1000,62 ,938, 0.062,30.128955841064453
50.0,LFU, 2001,30,1000,52 ,948, 0.052,14.024972915649414
50.0,FIFO, 2001,30,1000,62 ,938, 0.062,15.681743621826172
50.0,LRU, 2001,30,1000,55 ,945, 0.055,31.230688095092773
50.0,LFU, 2001,30,1000,66 ,934, 0.066,31.267404556274414
50.0,FIFO, 2001,30,1000,55 ,945, 0.055,15.622377395629883
50.0,LRU, 2001,30,1000,50 ,950, 0.05,15.62643051147461
50.0,LFU, 2001,30,1000,53 ,947, 0.053,15.625
50.0,FIFO, 2001,30,1000,50 ,950, 0.05,15.605926513671875
50.0,LRU, 2001,30,1000,36 ,964, 0.036,15.622615814208984
50.0,LFU, 2001,30,1000,51 ,949, 0.051,15.619516372680664
50.0,FIFO, 2001,30,1000,36 ,964, 0.036,31.276226043701172
50.0,LRU, 2001,30,1000,64 ,936, 0.064,15.625953674316406
50.0,LFU, 2001,30,1000,59 ,941, 0.059,15.625238418579102
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.624523162841797
50.0,LRU, 2001,30,1000,52 ,948, 0.052,28.76591682434082
50.0,LFU, 2001,30,1000,59 ,941, 0.059,23.989439010620117
50.0,FIFO, 2001,30,1000,52 ,948, 0.052,8.183717727661133
50.0,LRU, 2001,30,1000,64 ,936, 0.064,31.250953674316406
50.0,LFU, 2001,30,1000,67 ,933, 0.067,15.641450881958008
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.65408706665039
50.0,LRU, 2001,30,1000,56 ,944, 0.056,15.625238418579102
50.0,LFU, 2001,30,1000,58 ,942, 0.058,15.594720840454102
50.0,FIFO, 2001,30,1000,56 ,944, 0.056,32.04011917114258
50.0,LRU, 2001,30,1000,71 ,929, 0.071,18.91803741455078
50.0,LFU, 2001,30,1000,61 ,939, 0.061,28.22589874267578
50.0,FIFO, 2001,30,1000,71 ,929, 0.071,15.626192092895508
50.0,LRU, 2001,30,1000,53 ,947, 0.053,31.23950958251953
50.0,LFU, 2001,30,1000,50 ,950, 0.05,15.605688095092773
50.0,FIFO, 2001,30,1000,53 ,947, 0.053,15.643835067749023
50.0,LRU, 2001,30,1000,63 ,937, 0.063,15.600919723510742
50.0,LFU, 2001,30,1000,64 ,936, 0.064,15.64931869506836
50.0,FIFO, 2001,30,1000,63 ,937, 0.063,15.625238418579102
50.0,LRU, 2001,30,1000,48 ,952, 0.048,31.249284744262695
50.0,LFU, 2001,30,1000,61 ,939, 0.061,15.625
50.0,FIFO, 2001,30,1000,48 ,952, 0.048,15.607595443725586
50.0,LRU, 2001,30,1000,58 ,942, 0.058,31.27002716064453
50.0,LFU, 2001,30,1000,59 ,941, 0.059,24.126768112182617
50.0,FIFO, 2001,30,1000,58 ,942, 0.058,21.10886573791504
50.0,LRU, 2001,30,1000,64 ,936, 0.064,23.816347122192383
50.0,LFU, 2001,30,1000,50 ,950, 0.05,15.676736831665039
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,31.254291534423828
50.0,LRU, 2001,30,1000,64 ,936, 0.064,15.598297119140625
50.0,LFU, 2001,30,1000,56 ,944, 0.056,15.648841857910156
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.625715255737305
50.0,LRU, 2001,30,1000,54 ,946, 0.054,15.604496002197266
50.0,LFU, 2001,30,1000,55 ,945, 0.055,31.269550323486328
50.0,FIFO, 2001,30,1000,54 ,946, 0.054,15.624523162841797
50.0,LRU, 2001,30,1000,72 ,928, 0.072,17.86065101623535
50.0,LFU, 2001,30,1000,65 ,935, 0.065,17.00568199157715
50.0,FIFO, 2001,30,1000,72 ,928, 0.072,30.73883056640625
50.0,LRU, 2001,30,1000,64 ,936, 0.064,15.592813491821289
50.0,LFU, 2001,30,1000,63 ,937, 0.063,31.27765655517578
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.62643051147461
50.0,LRU, 2001,30,1000,55 ,945, 0.055,15.604734420776367
50.0,LFU, 2001,30,1000,57 ,943, 0.057,31.237125396728516
50.0,FIFO, 2001,30,1000,55 ,945, 0.055,15.633344650268555
50.0,LRU, 2001,30,1000,57 ,943, 0.057,15.648841857910156
50.0,LFU, 2001,30,1000,61 ,939, 0.061,31.225204467773438
50.0,FIFO, 2001,30,1000,57 ,943, 0.057,15.650510787963867
50.0,LRU, 2001,30,1000,55 ,945, 0.055,31.313180923461914
50.0,LFU, 2001,30,1000,59 ,941, 0.059,24.03426170349121
50.0,FIFO, 2001,30,1000,55 ,945, 0.055,16.17884635925293
50.0,LRU, 2001,30,1000,50 ,950, 0.05,31.260013580322266
50.0,LFU, 2001,30,1000,54 ,946, 0.054,15.647411346435547
50.0,FIFO, 2001,30,1000,50 ,950, 0.05,15.603780746459961
50.0,LRU, 2001,30,1000,61 ,939, 0.061,15.622615814208984
50.0,LFU, 2001,30,1000,54 ,946, 0.054,15.62643051147461
50.0,FIFO, 2001,30,1000,61 ,939, 0.061,15.601396560668945
50.0,LRU, 2001,30,1000,63 ,937, 0.063,15.624523162841797
50.0,LFU, 2001,30,1000,71 ,929, 0.071,31.272411346435547
50.0,FIFO, 2001,30,1000,63 ,937, 0.063,15.626907348632812
50.0,LRU, 2001,30,1000,66 ,934, 0.066,31.910181045532227
50.0,LFU, 2001,30,1000,61 ,939, 0.061,109.80463027954102
50.0,FIFO, 2001,30,1000,66 ,934, 0.066,31.24523162841797
50.0,LRU, 2001,30,1000,49 ,951, 0.049,15.62047004699707
50.0,LFU, 2001,30,1000,52 ,948, 0.052,15.63405990600586
50.0,FIFO, 2001,30,1000,49 ,951, 0.049,15.622854232788086
50.0,LRU, 2001,30,1000,58 ,942, 0.058,30.410051345825195
50.0,LFU, 2001,30,1000,73 ,927, 0.073,22.88818359375
50.0,FIFO, 2001,30,1000,58 ,942, 0.058,15.803337097167969
50.0,LRU, 2001,30,1000,64 ,936, 0.064,23.847341537475586
50.0,LFU, 2001,30,1000,52 ,948, 0.052,15.625
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.605449676513672
50.0,LRU, 2001,30,1000,74 ,926, 0.074,31.270742416381836
50.0,LFU, 2001,30,1000,57 ,943, 0.057,15.624046325683594
50.0,FIFO, 2001,30,1000,74 ,926, 0.074,15.623092651367188
50.0,LRU, 2001,30,1000,50 ,950, 0.05,15.629291534423828
50.0,LFU, 2001,30,1000,47 ,953, 0.047,15.806198120117188
50.0,FIFO, 2001,30,1000,50 ,950, 0.05,15.443086624145508
50.0,LRU, 2001,30,1000,50 ,950, 0.05,15.596389770507812
50.0,LFU, 2001,30,1000,58 ,942, 0.058,31.276464462280273
50.0,FIFO, 2001,30,1000,50 ,950, 0.05,18.381357192993164
50.0,LRU, 2001,30,1000,59 ,941, 0.059,22.352218627929688
50.0,LFU, 2001,30,1000,59 ,941, 0.059,24.039745330810547
50.0,FIFO, 2001,30,1000,59 ,941, 0.059,15.646934509277344
50.0,LRU, 2001,30,1000,65 ,935, 0.065,15.632390975952148
50.0,LFU, 2001,30,1000,70 ,930, 0.07,31.251907348632812
50.0,FIFO, 2001,30,1000,65 ,935, 0.065,15.615463256835938
50.0,LRU, 2001,30,1000,56 ,944, 0.056,15.634775161743164
50.0,LFU, 2001,30,1000,68 ,932, 0.068,15.612602233886719
50.0,FIFO, 2001,30,1000,56 ,944, 0.056,31.481027603149414
50.0,LRU, 2001,30,1000,53 ,947, 0.053,23.81300926208496
50.0,LFU, 2001,30,1000,60 ,940, 0.06,16.0520076751709
50.0,FIFO, 2001,30,1000,53 ,947, 0.053,20.341157913208008
50.0,LRU, 2001,30,1000,60 ,940, 0.06,24.003267288208008
50.0,LFU, 2001,30,1000,61 ,939, 0.061,24.015426635742188
50.0,FIFO, 2001,30,1000,60 ,940, 0.06,15.629768371582031
50.0,LRU, 2001,30,1000,72 ,928, 0.072,15.614509582519531
50.0,LFU, 2001,30,1000,64 ,936, 0.064,31.2502384185791
50.0,FIFO, 2001,30,1000,72 ,928, 0.072,15.625238418579102
50.0,LRU, 2001,30,1000,54 ,946, 0.054,15.625953674316406
50.0,LFU, 2001,30,1000,55 ,945, 0.055,31.279563903808594
50.0,FIFO, 2001,30,1000,54 ,946, 0.054,15.813827514648438
50.0,LRU, 2001,30,1000,52 ,948, 0.052,15.438079833984375
50.0,LFU, 2001,30,1000,64 ,936, 0.064,15.625715255737305
50.0,FIFO, 2001,30,1000,52 ,948, 0.052,15.624761581420898
50.0,LRU, 2001,30,1000,50 ,950, 0.05,15.629768371582031
50.0,LFU, 2001,30,1000,62 ,938, 0.062,25.75826644897461
50.0,FIFO, 2001,30,1000,50 ,950, 0.05,16.65043830871582
50.0,LRU, 2001,30,1000,68 ,932, 0.068,15.548467636108398
50.0,LFU, 2001,30,1000,63 ,937, 0.063,15.67840576171875
50.0,FIFO, 2001,30,1000,68 ,932, 0.068,15.594482421875
50.0,LRU, 2001,30,1000,60 ,940, 0.06,15.625476837158203
50.0,LFU, 2001,30,1000,55 ,945, 0.055,31.2807559967041
50.0,FIFO, 2001,30,1000,60 ,940, 0.06,15.592098236083984
50.0,LRU, 2001,30,1000,40 ,960, 0.04,15.639781951904297
50.0,LFU, 2001,30,1000,49 ,951, 0.049,29.3121337890625
50.0,FIFO, 2001,30,1000,40 ,960, 0.04,18.807649612426758
50.0,LRU, 2001,30,1000,66 ,934, 0.066,16.051530838012695
50.0,LFU, 2001,30,1000,69 ,931, 0.069,16.359329223632812
50.0,FIFO, 2001,30,1000,66 ,934, 0.066,15.658378601074219
50.0,LRU, 2001,30,1000,51 ,949, 0.051,15.624761581420898
50.0,LFU, 2001,30,1000,57 ,943, 0.057,15.598773956298828
50.0,FIFO, 2001,30,1000,51 ,949, 0.051,15.62643051147461
50.0,LRU, 2001,30,1000,59 ,941, 0.059,31.274795532226562
50.0,LFU, 2001,30,1000,51 ,949, 0.051,15.625953674316406
50.0,FIFO, 2001,30,1000,59 ,941, 0.059,15.624761581420898
50.0,LRU, 2001,30,1000,57 ,943, 0.057,31.21805191040039
50.0,LFU, 2001,30,1000,56 ,944, 0.056,15.625953674316406
50.0,FIFO, 2001,30,1000,57 ,943, 0.057,15.656471252441406
50.0,LRU, 2001,30,1000,72 ,928, 0.072,15.625238418579102
50.0,LFU, 2001,30,1000,61 ,939, 0.061,31.219959259033203
50.0,FIFO, 2001,30,1000,72 ,928, 0.072,15.63262939453125
50.0,LRU, 2001,30,1000,48 ,952, 0.048,17.914772033691406
50.0,LFU, 2001,30,1000,46 ,954, 0.046,27.953624725341797
50.0,FIFO, 2001,30,1000,48 ,952, 0.048,8.46719741821289
50.0,LRU, 2001,30,1000,48 ,952, 0.048,31.27002716064453
50.0,LFU, 2001,30,1000,52 ,948, 0.052,15.625238418579102
50.0,FIFO, 2001,30,1000,48 ,952, 0.048,15.625476837158203
50.0,LRU, 2001,30,1000,66 ,934, 0.066,15.62809944152832
50.0,LFU, 2001,30,1000,58 ,942, 0.058,25.448322296142578
50.0,FIFO, 2001,30,1000,66 ,934, 0.066,22.91107177734375
50.0,LRU, 2001,30,1000,52 ,948, 0.052,16.034364700317383
50.0,LFU, 2001,30,1000,57 ,943, 0.057,16.20340347290039
50.0,FIFO, 2001,30,1000,52 ,948, 0.052,15.633821487426758
50.0,LRU, 2001,30,1000,58 ,942, 0.058,31.270980834960938
50.0,LFU, 2001,30,1000,58 ,942, 0.058,15.625476837158203
50.0,FIFO, 2001,30,1000,58 ,942, 0.058,31.23021125793457
50.0,LRU, 2001,30,1000,63 ,937, 0.063,15.62809944152832
50.0,LFU, 2001,30,1000,59 ,941, 0.059,31.246423721313477
50.0,FIFO, 2001,30,1000,63 ,937, 0.063,15.622138977050781
50.0,LRU, 2001,30,1000,51 ,949, 0.051,15.648603439331055
50.0,LFU, 2001,30,1000,53 ,947, 0.053,15.623807907104492
50.0,FIFO, 2001,30,1000,51 ,949, 0.051,15.624761581420898
50.0,LRU, 2001,30,1000,67 ,933, 0.067,15.625476837158203
50.0,LFU, 2001,30,1000,59 ,941, 0.059,31.249046325683594
50.0,FIFO, 2001,30,1000,67 ,933, 0.067,15.625
50.0,LRU, 2001,30,1000,52 ,948, 0.052,15.626192092895508
50.0,LFU, 2001,30,1000,63 ,937, 0.063,29.777050018310547
50.0,FIFO, 2001,30,1000,52 ,948, 0.052,16.895055770874023
50.0,LRU, 2001,30,1000,52 ,948, 0.052,15.053510665893555
50.0,LFU, 2001,30,1000,52 ,948, 0.052,31.30197525024414
50.0,FIFO, 2001,30,1000,52 ,948, 0.052,15.625953674316406
50.0,LRU, 2001,30,1000,69 ,931, 0.069,23.68640899658203
50.0,LFU, 2001,30,1000,69 ,931, 0.069,25.33125877380371
50.0,FIFO, 2001,30,1000,69 ,931, 0.069,15.98048210144043
50.0,LRU, 2001,30,1000,60 ,940, 0.06,15.653610229492188
50.0,LFU, 2001,30,1000,58 ,942, 0.058,15.59758186340332
50.0,FIFO, 2001,30,1000,60 ,940, 0.06,31.278371810913086
50.0,LRU, 2001,30,1000,63 ,937, 0.063,15.600442886352539
50.0,LFU, 2001,30,1000,59 ,941, 0.059,31.244277954101562
50.0,FIFO, 2001,30,1000,63 ,937, 0.063,15.635013580322266
50.0,LRU, 2001,30,1000,59 ,941, 0.059,15.628576278686523
50.0,LFU, 2001,30,1000,71 ,929, 0.071,31.2654972076416
50.0,FIFO, 2001,30,1000,59 ,941, 0.059,15.625476837158203
50.0,LRU, 2001,30,1000,66 ,934, 0.066,15.604734420776367
50.0,LFU, 2001,30,1000,56 ,944, 0.056,15.624046325683594
50.0,FIFO, 2001,30,1000,66 ,934, 0.066,15.632390975952148
50.0,LRU, 2001,30,1000,46 ,954, 0.046,15.625476837158203
50.0,LFU, 2001,30,1000,59 ,941, 0.059,15.62356948852539
50.0,FIFO, 2001,30,1000,46 ,954, 0.046,31.27455711364746
50.0,LRU, 2001,30,1000,57 ,943, 0.057,15.599250793457031
50.0,LFU, 2001,30,1000,67 ,933, 0.067,15.651702880859375
50.0,FIFO, 2001,30,1000,57 ,943, 0.057,24.08742904663086
50.0,LRU, 2001,30,1000,66 ,934, 0.066,23.85997772216797
50.0,LFU, 2001,30,1000,64 ,936, 0.064,15.653371810913086
50.0,FIFO, 2001,30,1000,66 ,934, 0.066,31.274080276489258
50.0,LRU, 2001,30,1000,43 ,957, 0.043,26.003360748291016
50.0,LFU, 2001,30,1000,46 ,954, 0.046,24.03569221496582
50.0,FIFO, 2001,30,1000,43 ,957, 0.043,12.518167495727539
50.0,LRU, 2001,30,1000,68 ,932, 0.068,15.653848648071289
50.0,LFU, 2001,30,1000,64 ,936, 0.064,15.63572883605957
50.0,FIFO, 2001,30,1000,68 ,932, 0.068,15.630722045898438
50.0,LRU, 2001,30,1000,60 ,940, 0.06,31.236886978149414
50.0,LFU, 2001,30,1000,68 ,932, 0.068,15.637636184692383
50.0,FIFO, 2001,30,1000,60 ,940, 0.06,31.245946884155273
50.0,LRU, 2001,30,1000,60 ,940, 0.06,15.615224838256836
50.0,LFU, 2001,30,1000,54 ,946, 0.054,31.251907348632812
50.0,FIFO, 2001,30,1000,60 ,940, 0.06,15.627145767211914
50.0,LRU, 2001,30,1000,64 ,936, 0.064,31.25619888305664
50.0,LFU, 2001,30,1000,57 ,943, 0.057,15.644073486328125
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.624523162841797
50.0,LRU, 2001,30,1000,64 ,936, 0.064,31.249046325683594
50.0,LFU, 2001,30,1000,73 ,927, 0.073,15.625476837158203
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.625953674316406
50.0,LRU, 2001,30,1000,56 ,944, 0.056,31.23641014099121
50.0,LFU, 2001,30,1000,58 ,942, 0.058,72.49999046325684
50.0,FIFO, 2001,30,1000,56 ,944, 0.056,49.44610595703125
50.0,LRU, 2001,30,1000,52 ,948, 0.052,49.86095428466797
50.0,LFU, 2001,30,1000,61 ,939, 0.061,44.94214057922363
50.0,FIFO, 2001,30,1000,52 ,948, 0.052,40.26484489440918
50.0,LRU, 2001,30,1000,69 ,931, 0.069,46.87619209289551
50.0,LFU, 2001,30,1000,54 ,946, 0.054,33.924102783203125
50.0,FIFO, 2001,30,1000,68 ,932, 0.068,12.5732421875
50.0,LRU, 2001,30,1000,54 ,946, 0.054,15.684843063354492
50.0,LFU, 2001,30,1000,64 ,936, 0.064,15.614986419677734
50.0,FIFO, 2001,30,1000,54 ,946, 0.054,15.626907348632812
50.0,LRU, 2001,30,1000,53 ,947, 0.053,15.592575073242188
50.0,LFU, 2001,30,1000,56 ,944, 0.056,15.662431716918945
50.0,FIFO, 2001,30,1000,53 ,947, 0.053,15.62047004699707
50.0,LRU, 2001,30,1000,57 ,943, 0.057,31.251192092895508
50.0,LFU, 2001,30,1000,56 ,944, 0.056,15.622615814208984
50.0,FIFO, 2001,30,1000,57 ,943, 0.057,24.304628372192383
50.0,LRU, 2001,30,1000,49 ,951, 0.049,16.15762710571289
50.0,LFU, 2001,30,1000,62 ,938, 0.062,24.051427841186523
50.0,FIFO, 2001,30,1000,49 ,951, 0.049,16.188383102416992
50.0,LRU, 2001,30,1000,59 ,941, 0.059,15.661954879760742
50.0,LFU, 2001,30,1000,65 ,935, 0.065,15.61284065246582
50.0,FIFO, 2001,30,1000,59 ,941, 0.059,31.43310546875
50.0,LRU, 2001,30,1000,64 ,936, 0.064,15.440702438354492
50.0,LFU, 2001,30,1000,59 ,941, 0.059,15.625
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.632867813110352
50.0,LRU, 2001,30,1000,62 ,938, 0.062,31.243562698364258
50.0,LFU, 2001,30,1000,61 ,939, 0.061,15.624284744262695
50.0,FIFO, 2001,30,1000,62 ,938, 0.062,15.627384185791016
50.0,LRU, 2001,30,1000,55 ,945, 0.055,31.223773956298828
50.0,LFU, 2001,30,1000,64 ,936, 0.064,31.249284744262695
50.0,FIFO, 2001,30,1000,55 ,945, 0.055,15.648841857910156
50.0,LRU, 2001,30,1000,59 ,941, 0.059,15.626907348632812
50.0,LFU, 2001,30,1000,54 ,946, 0.054,15.625
50.0,FIFO, 2001,30,1000,59 ,941, 0.059,15.623807907104492
50.0,LRU, 2001,30,1000,69 ,931, 0.069,15.594959259033203
50.0,LFU, 2001,30,1000,53 ,947, 0.053,15.655994415283203
50.0,FIFO, 2001,30,1000,69 ,931, 0.069,31.22258186340332
50.0,LRU, 2001,30,1000,66 ,934, 0.066,15.620708465576172
50.0,LFU, 2001,30,1000,76 ,924, 0.076,15.633583068847656
50.0,FIFO, 2001,30,1000,66 ,934, 0.066,15.62047004699707
50.0,LRU, 2001,30,1000,65 ,935, 0.065,32.215118408203125
50.0,LFU, 2001,30,1000,63 ,937, 0.063,23.802518844604492
50.0,FIFO, 2001,30,1000,65 ,935, 0.065,16.011714935302734
50.0,LRU, 2001,30,1000,48 ,952, 0.048,31.88347816467285
50.0,LFU, 2001,30,1000,59 ,941, 0.059,31.23331069946289
50.0,FIFO, 2001,30,1000,48 ,952, 0.048,15.655040740966797
50.0,LRU, 2001,30,1000,63 ,937, 0.063,15.625476837158203
50.0,LFU, 2001,30,1000,58 ,942, 0.058,31.229734420776367
50.0,FIFO, 2001,30,1000,63 ,937, 0.063,15.623331069946289
50.0,LRU, 2001,30,1000,55 ,945, 0.055,15.651941299438477
50.0,LFU, 2001,30,1000,52 ,948, 0.052,15.60354232788086
50.0,FIFO, 2001,30,1000,56 ,944, 0.056,31.252384185791016
50.0,LRU, 2001,30,1000,55 ,945, 0.055,15.61737060546875
50.0,LFU, 2001,30,1000,51 ,949, 0.051,15.65098762512207
50.0,FIFO, 2001,30,1000,55 ,945, 0.055,31.226396560668945
50.0,LRU, 2001,30,1000,57 ,943, 0.057,15.649080276489258
50.0,LFU, 2001,30,1000,65 ,935, 0.065,15.625476837158203
50.0,FIFO, 2001,30,1000,57 ,943, 0.057,15.625715255737305
50.0,LRU, 2001,30,1000,47 ,953, 0.047,31.24833106994629
50.0,LFU, 2001,30,1000,66 ,934, 0.066,15.625
50.0,FIFO, 2001,30,1000,47 ,953, 0.047,15.625715255737305
50.0,LRU, 2001,30,1000,53 ,947, 0.053,15.624761581420898
50.0,LFU, 2001,30,1000,53 ,947, 0.053,15.623092651367188
50.0,FIFO, 2001,30,1000,53 ,947, 0.053,15.626192092895508
50.0,LRU, 2001,30,1000,47 ,953, 0.047,29.26182746887207
50.0,LFU, 2001,30,1000,55 ,945, 0.055,16.045331954956055
50.0,FIFO, 2001,30,1000,48 ,952, 0.048,43.81132125854492
50.0,LRU, 2001,30,1000,54 ,946, 0.054,37.12201118469238
50.0,LFU, 2001,30,1000,56 ,944, 0.056,22.710084915161133
50.0,FIFO, 2001,30,1000,54 ,946, 0.054,15.594959259033203
50.0,LRU, 2001,30,1000,62 ,938, 0.062,15.654325485229492
50.0,LFU, 2001,30,1000,58 ,942, 0.058,47.36781120300293
50.0,FIFO, 2001,30,1000,62 ,938, 0.062,15.932559967041016
50.0,LRU, 2001,30,1000,54 ,946, 0.054,30.991792678833008
50.0,LFU, 2001,30,1000,52 ,948, 0.052,15.614986419677734
50.0,FIFO, 2001,30,1000,54 ,946, 0.054,31.264066696166992
50.0,LRU, 2001,30,1000,47 ,953, 0.047,15.627622604370117
50.0,LFU, 2001,30,1000,58 ,942, 0.058,15.623092651367188
50.0,FIFO, 2001,30,1000,47 ,953, 0.047,15.637636184692383
50.0,LRU, 2001,30,1000,49 ,951, 0.049,15.626668930053711
50.0,LFU, 2001,30,1000,67 ,933, 0.067,15.62356948852539
50.0,FIFO, 2001,30,1000,49 ,951, 0.049,15.626907348632812
50.0,LRU, 2001,30,1000,61 ,939, 0.061,31.247615814208984
50.0,LFU, 2001,30,1000,59 ,941, 0.059,15.62643051147461
50.0,FIFO, 2001,30,1000,61 ,939, 0.061,15.593290328979492
50.0,LRU, 2001,30,1000,51 ,949, 0.051,23.234128952026367
50.0,LFU, 2001,30,1000,59 ,941, 0.059,16.262292861938477
50.0,FIFO, 2001,30,1000,51 ,949, 0.051,15.973806381225586
50.0,LRU, 2001,30,1000,56 ,944, 0.056,19.11306381225586
50.0,LFU, 2001,30,1000,57 ,943, 0.057,23.90766143798828
50.0,FIFO, 2001,30,1000,56 ,944, 0.056,15.659809112548828
50.0,LRU, 2001,30,1000,48 ,952, 0.048,31.266212463378906
50.0,LFU, 2001,30,1000,51 ,949, 0.051,15.625476837158203
50.0,FIFO, 2001,30,1000,48 ,952, 0.048,15.612363815307617
50.0,LRU, 2001,30,1000,55 ,945, 0.055,15.638351440429688
50.0,LFU, 2001,30,1000,48 ,952, 0.048,15.609264373779297
50.0,FIFO, 2001,30,1000,55 ,945, 0.055,15.642404556274414
50.0,LRU, 2001,30,1000,64 ,936, 0.064,31.252384185791016
50.0,LFU, 2001,30,1000,55 ,945, 0.055,31.236648559570312
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.651464462280273
50.0,LRU, 2001,30,1000,63 ,937, 0.063,15.600442886352539
50.0,LFU, 2001,30,1000,65 ,935, 0.065,15.630245208740234
50.0,FIFO, 2001,30,1000,63 ,937, 0.063,31.249523162841797
50.0,LRU, 2001,30,1000,72 ,928, 0.072,15.62356948852539
50.0,LFU, 2001,30,1000,63 ,937, 0.063,15.625476837158203
50.0,FIFO, 2001,30,1000,72 ,928, 0.072,15.646696090698242
50.0,LRU, 2001,30,1000,64 ,936, 0.064,31.24833106994629
50.0,LFU, 2001,30,1000,60 ,940, 0.06,15.624761581420898
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.609025955200195
50.0,LRU, 2001,30,1000,56 ,944, 0.056,24.62029457092285
50.0,LFU, 2001,30,1000,54 ,946, 0.054,31.352758407592773
50.0,FIFO, 2001,30,1000,56 ,944, 0.056,16.004562377929688
50.0,LRU, 2001,30,1000,52 ,948, 0.052,94.35319900512695
50.0,LFU, 2001,30,1000,48 ,952, 0.048,46.875
50.0,FIFO, 2001,30,1000,52 ,948, 0.052,15.612125396728516
50.0,LRU, 2001,30,1000,50 ,950, 0.05,31.275272369384766
50.0,LFU, 2001,30,1000,49 ,951, 0.049,15.604257583618164
50.0,FIFO, 2001,30,1000,50 ,950, 0.05,15.621662139892578
50.0,LRU, 2001,30,1000,60 ,940, 0.06,31.271696090698242
50.0,LFU, 2001,30,1000,67 ,933, 0.067,15.625
50.0,FIFO, 2001,30,1000,60 ,940, 0.06,15.625
50.0,LRU, 2001,30,1000,65 ,935, 0.065,31.25286102294922
50.0,LFU, 2001,30,1000,54 ,946, 0.054,15.626192092895508
50.0,FIFO, 2001,30,1000,65 ,935, 0.065,15.625
50.0,LRU, 2001,30,1000,75 ,925, 0.075,15.621185302734375
50.0,LFU, 2001,30,1000,71 ,929, 0.071,31.247615814208984
50.0,FIFO, 2001,30,1000,75 ,925, 0.075,27.817964553833008
50.0,LRU, 2001,30,1000,60 ,940, 0.06,28.283119201660156
50.0,LFU, 2001,30,1000,68 ,932, 0.068,31.78238868713379
50.0,FIFO, 2001,30,1000,60 ,940, 0.06,31.261444091796875
50.0,LRU, 2001,30,1000,55 ,945, 0.055,18.039703369140625
50.0,LFU, 2001,30,1000,54 ,946, 0.054,16.810178756713867
50.0,FIFO, 2001,30,1000,55 ,945, 0.055,15.65098762512207
50.0,LRU, 2001,30,1000,58 ,942, 0.058,15.618324279785156
50.0,LFU, 2001,30,1000,55 ,945, 0.055,15.630483627319336
50.0,FIFO, 2001,30,1000,58 ,942, 0.058,15.628337860107422
50.0,LRU, 2001,30,1000,64 ,936, 0.064,31.24380111694336
50.0,LFU, 2001,30,1000,59 ,941, 0.059,15.623331069946289
50.0,FIFO, 2001,30,1000,64 ,936, 0.064,15.632390975952148
50.0,LRU, 2001,30,1000,59 ,941, 0.059,31.26239776611328
50.0,LFU, 2001,30,1000,66 ,934, 0.066,15.616893768310547
50.0,FIFO, 2001,30,1000,59 ,941, 0.059,15.622854232788086
